ID	Place	Group	Originals	Simplified	COGID	Alignment
04.0.001	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.002	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.003	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.004	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.005	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.006	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.007	Bulgarian	Slavic	dobr'ɔ vr'εmε	dobrɔvrεmε	12	d o b - r ɔ v r ε m - ε
04.0.007	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.008	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.009	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.010	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.011	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.012	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.013	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.014	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.015	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.016	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.017	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.018	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.019	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.020	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.021	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.022	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.023	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.024	Bulgarian	Slavic	x'Arno vr'εmε	xArnovrεmε	12	x A r - n o v r ε m - ε
04.0.025	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.026	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.027	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.028	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.029	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.030	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.031	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
04.0.032	Bulgarian	Slavic	xúbʌvo vr'εmε	xúbʌvovrεmε	12	x ú b ʌ v o v r ε m - ε
05.0.001	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.002	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.003	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.004	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.005	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.006	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.007	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.008	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.009	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.010	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.011	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.012	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.013	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.014	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.015	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.016	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.017	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.018	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.019	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.020	Danish	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
05.0.301	NA	Germanic	g̭'ɔd̯ v'ε̄ˀr	g̭ɔd̯vε̄ˀr	13	g̭ ɔ - d̯ v ε̄ˀ - - r
06.0.001	Galician	Romance	bo̭ t'εmpo̭	bo̭tεmpo̭	14	b o̭ - - - - - t ε m p o̭
06.0.002	Galician	Romance	bo̭ t'εmpo̭	bo̭tεmpo̭	14	b o̭ - - - - - t ε m p o̭
06.0.003	Galician	Romance	b'ɔn t'εmpo̭	bɔntεmpo̭	14	b ɔ - - - - n t ε m p o̭
06.0.004	Galician	Romance	b'ɔn t'εmpo̭	bɔntεmpo̭	14	b ɔ - - - - n t ε m p o̭
06.0.005	Spanish	Romance	b'ɔn t'εmpo̭	bɔntεmpo̭	14	b ɔ - - - - n t ε m p o̭
06.0.006	Spanish	Romance	b'ɔn t'εmpo̭	bɔntεmpo̭	14	b ɔ - - - - n t ε m p o̭
06.0.007	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.008	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.009	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.010	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.011	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.012	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.013	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.018	Galician	Romance	bo̭ t'εmpo̭	bo̭tεmpo̭	14	b o̭ - - - - - t ε m p o̭
06.0.019	Galician	Romance	bo̭ t'εmpo̭	bo̭tεmpo̭	14	b o̭ - - - - - t ε m p o̭
06.0.020	Galician	Romance	bo̭ t'εmpo̭	bo̭tεmpo̭	14	b o̭ - - - - - t ε m p o̭
06.0.021	Galician	Romance	b'ɔn t'εmpo̭	bɔntεmpo̭	14	b ɔ - - - - n t ε m p o̭
06.0.022	Galician	Romance	bo̭ t'εmpo̭	bo̭tεmpo̭	14	b o̭ - - - - - t ε m p o̭
06.0.023	Galician	Romance	bo̭ t'εmpo̭	bo̭tεmpo̭	14	b o̭ - - - - - t ε m p o̭
06.0.024	Galician	Romance	b'ɔn t'εmpo̭	bɔntεmpo̭	14	b ɔ - - - - n t ε m p o̭
06.0.025	Galician	Romance	b'ɔn t'εmpo̭	bɔntεmpo̭	14	b ɔ - - - - n t ε m p o̭
06.0.026	Galician	Romance	b'ɔn t'εmpo̭	bɔntεmpo̭	14	b ɔ - - - - n t ε m p o̭
06.0.027	Galician	Romance	b'ɔn t'εmpo̭	bɔntεmpo̭	14	b ɔ - - - - n t ε m p o̭
06.0.028	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.029	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.030	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.031	Spanish	Romance	tj'empo δe βlAnd'urA	tjempoδeβlAndurA	15	- - - - t j e m p o δ - e β l A n d u - r A
06.0.032	Spanish	Romance	('Aθe) ɣw'eno	Aθeɣweno	16	A θ e ɣ w e n o
06.0.033	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.034	Spanish	Romance	('Aθe) bw'eno	Aθebweno	16	A θ e b w e n o
06.0.034	Spanish	Romance	est'A r̄'Aso	estAr̄Aso	17	e s t A r̄ A s o
06.0.035	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.036	Spanish	Romance	('Aθe) ɣw'eno	Aθeɣweno	16	A θ e ɣ w e n o
06.0.039	Spanish	Romance	('Aθe) ɣw'eno	Aθeɣweno	16	A θ e ɣ w e n o
06.0.040	Spanish	Romance	('Aθe) ɣw'eno	Aθeɣweno	16	A θ e ɣ w e n o
06.0.041	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.042	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.043	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.044	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.045	Spanish	Romance	b'on t'emps	bontemps	10	b o n - t e m p s -
06.0.046	Galician	Romance	bo̭ t'εmpo̭	bo̭tεmpo̭	14	b o̭ - - - - - t ε m p o̭
06.0.047	Galician	Romance	b'ɔn t'εmpo̭	bɔntεmpo̭	14	b ɔ - - - - n t ε m p o̭
06.0.048	Spanish	Romance	b'ɔn t'εmpo̭	bɔntεmpo̭	14	b ɔ - - - - n t ε m p o̭
06.0.049	Spanish	Romance	b'ɔn t'εmpo̭	bɔntεmpo̭	14	b ɔ - - - - n t ε m p o̭
06.0.050	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.051	Spanish	Romance	tj'empo m'u‿AɣrAδ'Aβle	tjempomuAɣrAδAβle	15	- - - - t j e m p o m u A ɣ r A - δ A β l e
06.0.052	Spanish	Romance	('Aθe) ɣw'eno	Aθeɣweno	16	A θ e ɣ w e n o
06.0.053	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.054	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.055	Spanish	Romance	('Aθe) ɣw'eno	Aθeɣweno	16	A θ e ɣ w e n o
06.0.056	Spanish	Romance	(tj'empo) ApAθ'iβke	tjempoApAθiβke	15	- - - - t j e m p o - - A p - A - θ i β k e
06.0.057	Spanish	Romance	('Aθe) ɣw'eno	Aθeɣweno	16	A θ e ɣ w e n o
06.0.058	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.059	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.061	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.062	Spanish	Romance	ɣw'en tj'empo	ɣwentjempo	15	ɣ w e n t j e m p o - - - - - - - - - - - -
06.0.063	Spanish	Romance	('Aθe) ɣw'eno	Aθeɣweno	16	A θ e ɣ w e n o
06.0.064	Spanish	Romance	tj'empo ɣw'eno	tjempoɣweno	15	- - - - t j e m p o - - - ɣ w e n - o - - -
06.0.065	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.066	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.067	Spanish	Romance	ɣw'en tj'empo	ɣwentjempo	15	ɣ w e n t j e m p o - - - - - - - - - - - -
06.0.068	Spanish	Romance	ɣw'en tj'empo	ɣwentjempo	15	ɣ w e n t j e m p o - - - - - - - - - - - -
06.0.069	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.070	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.071	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.072	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.073	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.074	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.075	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.076	Spanish	Romance	('Aθe) bw'eno	Aθebweno	16	A θ e b w e n o
06.0.077	Spanish	Romance	ɣw'en tj'empo	ɣwentjempo	15	ɣ w e n t j e m p o - - - - - - - - - - - -
06.0.078	Spanish	Romance	ɣw'en tj'empo	ɣwentjempo	15	ɣ w e n t j e m p o - - - - - - - - - - - -
06.0.079	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.080	Spanish	Romance	('Aθe) bw'eno	Aθebweno	16	A θ e b w e n o
06.0.081	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.082	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.083	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.084	Spanish	Romance	('Aθe) ɣw'eno	Aθeɣweno	16	A θ e ɣ w e n o
06.0.085	Spanish	Romance	('Aθe) bw'eno	Aθebweno	16	A θ e b w e n o
06.0.086	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.087	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.088	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.089	Spanish	Romance	ɣw'en tj'empo	ɣwentjempo	15	ɣ w e n t j e m p o - - - - - - - - - - - -
06.0.090	Spanish	Romance	ɣw'en tj'empo	ɣwentjempo	15	ɣ w e n t j e m p o - - - - - - - - - - - -
06.0.091	Spanish	Romance	tj'empo ɣw'eno	tjempoɣweno	15	- - - - t j e m p o - - - ɣ w e n - o - - -
06.0.092	Spanish	Romance	ɣw'en tj'empo	ɣwentjempo	15	ɣ w e n t j e m p o - - - - - - - - - - - -
06.0.093	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.094	Spanish	Romance	ɣw'en tj'empo	ɣwentjempo	15	ɣ w e n t j e m p o - - - - - - - - - - - -
06.0.095	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.096	Spanish	Romance	bw'en d'iA	bwendiA	18	b w e n d i A - - - - - - - - - - -
06.0.097	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.098	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.099	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.100	Spanish	Romance	ɣw'en tj'empo	ɣwentjempo	15	ɣ w e n t j e m p o - - - - - - - - - - - -
06.0.101	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.102	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.104	Spanish	Romance	tj'empo ɣw'eno	tjempoɣweno	15	- - - - t j e m p o - - - ɣ w e n - o - - -
06.0.105	Spanish	Romance	ɣw'en tj'empo	ɣwentjempo	15	ɣ w e n t j e m p o - - - - - - - - - - - -
06.0.106	Spanish	Romance	ɣw'en tj'empo	ɣwentjempo	15	ɣ w e n t j e m p o - - - - - - - - - - - -
06.0.107	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
06.0.108	Spanish	Romance	bw'en tj'empo	bwentjempo	15	b w e n t j e m p o - - - - - - - - - - - -
